		
nm	Data	
602.2	483.5	
602.4	480.6	
602.6	477.7	
602.8	474.8	
603.0	471.9	
603.2	469.1	
603.4	466.2	
603.6	463.4	
603.8	460.4	
604.0	457.6	
604.2	454.7	
604.4	452.0	
604.6	449.3	
604.8	446.6	
605.0	443.9	
605.2	441.2	
605.4	438.2	
605.6	435.2	
605.8	432.1	
606.0	429.3	
606.2	426.7	
606.4	424.0	
606.6	421.2	
606.8	418.4	
607.0	415.4	
607.2	412.7	
607.4	410.2	
607.6	407.7	
607.8	405.5	
608.0	403.1	
608.2	400.7	
608.4	398.2	
608.6	395.7	
608.8	393.3	
609.0	390.9	
609.2	388.4	
609.4	385.9	
609.6	383.3	
609.8	380.6	
610.0	377.7	
610.2	375.0	
610.4	372.3	
610.6	369.8	
610.8	367.2	
611.0	364.8	
611.2	362.3	
611.4	359.7	
611.6	357.1	
611.8	354.5	
612.0	352.1	
612.2	350.0	
612.4	348.0	
612.6	345.9	
612.8	343.8	
613.0	341.7	
613.2	339.4	
613.4	337.0	
613.6	334.6	
613.8	332.3	
614.0	330.1	
614.2	328.0	
614.4	325.8	
614.6	323.7	
614.8	321.6	
615.0	319.6	
615.2	317.6	
615.4	315.5	
615.6	313.3	
615.8	311.2	
616.0	309.0	
616.2	306.9	
616.4	304.7	
616.6	302.7	
616.8	300.6	
617.0	298.5	
617.2	296.4	
617.4	294.4	
617.6	292.4	
617.8	290.3	
618.0	288.0	
618.2	285.6	
618.4	283.2	
618.6	280.8	
618.8	278.6	
619.0	276.3	
619.2	274.2	
619.4	272.4	
619.6	270.6	
619.8	269.0	
620.0	267.2	
620.2	265.2	
620.4	263.0	
620.6	260.9	
620.8	258.9	
621.0	257.1	
621.2	255.2	
621.4	253.5	
621.6	251.8	
621.8	250.2	
622.0	248.6	
622.2	246.8	
622.4	245.0	
622.6	243.2	
622.8	241.4	
623.0	239.5	
623.2	237.5	
623.4	235.5	
623.6	233.8	
623.8	232.0	
624.0	230.4	
624.2	228.7	
624.4	227.0	
624.6	225.2	
624.8	223.6	
625.0	222.0	
625.2	220.4	
625.4	218.9	
625.6	217.5	
625.8	215.9	
626.0	214.3	
626.2	212.7	
626.4	211.2	
626.6	209.6	
626.8	207.9	
627.0	206.1	
627.2	204.4	
627.4	202.7	
627.6	201.2	
627.8	199.8	
628.0	198.3	
628.2	196.8	
628.4	195.3	
628.6	193.7	
628.8	192.2	
629.0	190.7	
629.2	189.2	
629.4	187.9	
629.6	186.5	
629.8	185.2	
630.0	183.8	
630.2	182.3	
630.4	180.8	
630.6	179.4	
630.8	178.1	
631.0	176.8	
631.2	175.5	
631.4	174.3	
631.6	172.9	
631.8	171.8	
632.0	170.6	
632.2	169.4	
632.4	168.3	
632.6	167.1	
632.8	165.9	
633.0	164.8	
633.2	163.5	
633.4	162.2	
633.6	160.9	
633.8	159.8	
634.0	158.6	
634.2	157.4	
634.4	156.2	
634.6	155.0	
634.8	153.8	
635.0	152.8	
635.2	151.7	
635.4	150.8	
635.6	149.8	
635.8	148.9	
636.0	147.8	
636.2	146.6	
636.4	145.3	
636.6	144.1	
636.8	142.9	
637.0	141.8	
637.2	140.8	
637.4	139.8	
637.6	138.8	
637.8	137.8	
638.0	136.7	
638.2	135.7	
638.4	134.7	
638.6	133.6	
638.8	132.5	
639.0	131.4	
639.2	130.2	
639.4	129.1	
639.6	128.2	
639.8	127.2	
640.0	126.3	
640.2	125.3	
640.4	124.3	
640.6	123.3	
640.8	122.3	
641.0	121.2	
641.2	120.2	
641.4	119.2	
641.6	118.3	
641.8	117.5	
642.0	116.7	
642.2	115.8	
642.4	114.8	
642.6	113.9	
642.8	112.9	
643.0	112.1	
643.2	111.4	
643.4	110.6	
643.6	109.8	
643.8	109.0	
644.0	108.2	
644.2	107.3	
644.4	106.5	
644.6	105.7	
644.8	104.8	
645.0	104.0	
645.2	103.1	
645.4	102.2	
