
nm	Data	
619.8	365.0	
620.0	362.4	
620.2	360.0	
620.4	357.3	
620.6	354.6	
620.8	351.6	
621.0	348.6	
621.2	346.0	
621.4	343.5	
621.6	341.0	
621.8	338.3	
622.0	335.6	
622.2	333.1	
622.4	330.8	
622.6	328.6	
622.8	326.4	
623.0	324.0	
623.2	321.7	
623.4	319.4	
623.6	317.1	
623.8	314.9	
624.0	312.6	
624.2	310.1	
624.4	307.7	
624.6	305.3	
624.8	303.0	
625.0	300.8	
625.2	298.5	
625.4	296.2	
625.6	294.0	
625.8	291.7	
626.0	289.4	
626.2	287.3	
626.4	285.2	
626.6	283.2	
626.8	281.0	
627.0	278.8	
627.2	276.8	
627.4	274.9	
627.6	273.0	
627.8	271.0	
628.0	268.8	
628.2	266.6	
628.4	264.5	
628.6	262.5	
628.8	260.4	
629.0	258.4	
629.2	256.3	
629.4	254.3	
629.6	252.4	
629.8	250.4	
630.0	248.5	
630.2	246.4	
630.4	244.1	
630.6	241.9	
630.8	239.8	
631.0	238.1	
631.2	236.4	
631.4	234.8	
631.6	233.0	
631.8	231.1	
632.0	229.2	
632.2	227.5	
632.4	225.7	
632.6	224.1	
632.8	222.3	
633.0	220.6	
633.2	218.8	
633.4	217.0	
633.6	215.0	
633.8	213.1	
634.0	211.3	
634.2	209.5	
634.4	207.9	
634.6	206.3	
634.8	204.7	
635.0	203.2	
635.2	201.7	
635.4	200.2	
635.6	198.6	
635.8	196.9	
636.0	195.1	
636.2	193.3	
636.4	191.6	
636.6	190.0	
636.8	188.4	
637.0	186.8	
637.2	185.3	
637.4	183.9	
637.6	182.5	
637.8	181.2	
638.0	179.9	
638.2	178.6	
638.4	177.2	
638.6	175.8	
638.8	174.5	
639.0	173.1	
639.2	171.8	
639.4	170.6	
639.6	169.5	
639.8	168.3	
640.0	167.2	
640.2	165.8	
640.4	164.3	
640.6	162.9	
640.8	161.5	
641.0	160.3	
641.2	159.0	
641.4	157.8	
641.6	156.7	
641.8	155.6	
642.0	154.4	
642.2	153.2	
642.4	151.9	
642.6	150.6	
642.8	149.3	
643.0	148.1	
643.2	146.8	
643.4	145.5	
643.6	144.3	
643.8	143.1	
644.0	141.9	
644.2	140.7	
644.4	139.5	
644.6	138.4	
644.8	137.3	
645.0	136.2	
645.2	135.2	
645.4	134.2	
645.6	133.1	
645.8	132.1	
646.0	131.1	
646.2	130.0	
646.4	129.0	
646.6	128.0	
646.8	127.0	
647.0	126.1	
647.2	125.1	
647.4	124.2	
647.6	123.2	
647.8	122.1	
648.0	121.0	
648.2	119.8	
648.4	118.7	
648.6	117.7	
648.8	116.7	
649.0	115.7	
649.2	114.7	
649.4	113.7	
649.6	112.8	
649.8	112.0	
650.0	111.1	
650.2	110.3	
650.4	109.4	
650.6	108.7	
650.8	107.9	
651.0	107.1	
651.2	106.3	
651.4	105.2	
651.6	104.2	
651.8	103.1	
652.0	102.2	
652.2	101.4	
652.4	100.6	
652.6	99.77	
652.8	98.87	
653.0	97.90	
653.2	96.97	
653.4	96.10	
653.6	95.28	
653.8	94.47	
654.0	93.61	
654.2	92.71	
654.4	91.78	
654.6	90.93	
654.8	90.14	
655.0	89.39	
655.2	88.63	
655.4	87.82	
655.6	87.03	
655.8	86.28	
656.0	85.60	
656.2	84.90	
656.4	84.22	
656.6	83.49	
656.8	82.84	
657.0	82.15	
657.2	81.43	
657.4	80.67	
657.6	79.88	
657.8	79.14	
658.0	78.51	
658.2	77.87	
658.4	77.26	
658.6	76.64	
658.8	75.96	
659.0	75.26	
659.2	74.53	
659.4	73.86	
659.6	73.19	
659.8	72.57	
660.0	71.95	
660.2	71.34	
660.4	70.69	
660.6	70.06	
660.8	69.42	
661.0	68.79	
661.2	68.17	
661.4	67.59	
661.6	67.04	
661.8	66.53	
662.0	66.07	
662.2	65.60	
662.4	65.13	
662.6	64.62	
662.8	64.14	
663.0	63.64	
663.2	63.11	
663.4	62.61	
663.6	62.09	
663.8	61.54	
664.0	60.99	
664.2	60.40	
664.4	59.81	
664.6	59.27	
664.8	58.75	
665.0	58.29	
665.2	57.86	
665.4	57.48	
665.6	57.02	
665.8	56.57	
666.0	56.07	
666.2	55.58	
666.4	55.08	
666.6	54.58	
666.8	53.94	
667.0	53.34	
667.2	52.75	
667.4	52.20	
667.6	51.76	
667.8	51.43	
668.0	51.06	
668.2	50.69	
668.4	50.26	
668.6	49.80	
668.8	49.38	
669.0	49.00	
669.2	48.62	
669.4	48.25	
669.6	47.83	
669.8	47.43	
670.0	47.00	
670.2	46.55	
670.4	46.11	
670.6	45.72	
670.8	45.32	
671.0	44.92	
671.2	44.54	
671.4	44.14	
671.6	43.77	
671.8	43.45	
672.0	43.11	
672.2	42.71	
672.4	42.31	
672.6	41.90	
672.8	41.52	
673.0	41.17	
673.2	40.81	
673.4	40.47	
673.6	40.11	
673.8	39.74	
674.0	39.37	
674.2	39.00	
674.4	38.68	
674.6	38.41	
674.8	38.11	
675.0	37.77	
675.2	37.41	
675.4	37.06	
675.6	36.77	
675.8	36.52	
676.0	36.28	
676.2	35.98	
676.4	35.69	
676.6	35.42	
676.8	35.14	
677.0	34.84	
677.2	34.52	
677.4	34.17	
677.6	33.83	
677.8	33.54	
678.0	33.25	
678.2	32.92	
678.4	32.61	
678.6	32.30	
678.8	32.01	
679.0	31.76	
679.2	31.55	
679.4	31.32	
679.6	31.14	
679.8	30.93	
680.0	30.64	
680.2	30.36	
680.4	30.05	
680.6	29.74	
680.8	29.46	
681.0	29.17	
681.2	28.88	
681.4	28.67	
681.6	28.49	
681.8	28.28	
682.0	28.08	
682.2	27.85	
682.4	27.60	
682.6	27.36	
682.8	27.15	
683.0	26.93	
683.2	26.73	
683.4	26.53	
683.6	26.30	
683.8	26.08	
684.0	25.88	
684.2	25.70	
684.4	25.53	
684.6	25.34	
684.8	25.13	
685.0	24.95	
685.2	24.78	
685.4	24.64	
685.6	24.46	
685.8	24.24	
686.0	24.02	
686.2	23.81	
686.4	23.59	
686.6	23.36	
686.8	23.15	
687.0	22.93	
687.2	22.71	
687.4	22.52	
687.6	22.33	
687.8	22.12	
688.0	21.96	
688.2	21.79	
688.4	21.62	
688.6	21.44	
688.8	21.30	
689.0	21.19	
689.2	21.06	
689.4	20.92	
689.6	20.77	
689.8	20.58	
690.0	20.38	
690.2	20.19	
690.4	20.00	
690.6	19.81	
690.8	19.62	
691.0	19.45	
691.2	19.27	
691.4	19.12	
691.6	18.99	
691.8	18.84	
692.0	18.69	
692.2	18.56	
692.4	18.45	
692.6	18.36	
692.8	18.26	
693.0	18.11	
693.2	17.93	
693.4	17.77	
693.6	17.60	
693.8	17.41	
694.0	17.25	
694.2	17.12	
694.4	17.02	
694.6	16.95	
694.8	16.87	
695.0	16.77	
695.2	16.65	
695.4	16.54	
695.6	16.43	
695.8	16.30	
696.0	16.16	
696.2	16.02	
696.4	15.90	
696.6	15.77	
696.8	15.66	
697.0	15.58	
697.2	15.48	
697.4	15.39	
697.6	15.32	
697.8	15.23	
698.0	15.11	
698.2	14.98	
698.4	14.82	
698.6	14.69	
698.8	14.58	
699.0	14.45	
699.2	14.32	
699.4	14.21	
699.6	14.14	
699.8	14.08	
700.0	14.01	
		
